tconst	averageRating	numVotes
tt0023679	6.6	14
tt0023681	6.1	565
tt0023682	6.8	61
tt0023684	5.5	249
tt0023685	6.3	395
tt0023686	7.1	2113
tt0023687	6.3	32
tt0023688	5.3	60
tt0023689	3.2	9
tt0023690	6.5	11
tt0023691	6.7	87
tt0023692	6.4	42
tt0023693	6.0	36
tt0023694	6.3	9064
tt0023696	6.5	328
tt0023699	4.7	17
tt0023700	6.7	66
tt0023701	6.1	469
tt0023702	7.1	27
tt0023703	5.9	63
tt0023704	7.3	40
tt0023706	5.3	194
tt0023707	6.2	18
tt0023709	5.8	30
tt0023711	5.4	13
tt0023712	5.6	10
tt0023713	4.4	7
tt0023715	5.3	19
tt0023716	6.1	360
tt0023717	6.0	85
tt0023718	5.1	106
tt0023719	6.5	191
tt0023720	6.2	175
tt0023721	7.0	64
tt0023722	6.8	50
tt0023723	6.1	83
tt0023729	6.7	186
tt0023730	5.4	190
tt0023731	6.9	2348
tt0023732	2.6	7
tt0023734	5.0	6
tt0023736	6.6	72
tt0023737	6.3	298
tt0023740	5.8	101
tt0023741	6.3	61
tt0023742	6.1	258
tt0023744	6.4	233
tt0023745	4.3	7
tt0023746	6.6	8
tt0023747	6.7	78
tt0023748	6.9	43
tt0023749	6.1	107
tt0023753	6.4	1870
tt0023754	6.5	24
tt0023757	8.2	5
tt0023758	5.9	168
tt0023759	6.1	558
tt0023760	6.9	64
tt0023761	6.4	291
tt0023762	6.2	53
tt0023764	5.7	38
tt0023765	4.6	5
tt0023766	6.3	13
tt0023768	5.9	7
tt0023769	6.1	171
tt0023770	7.0	119
tt0023771	4.9	52
tt0023772	5.7	49
tt0023773	6.1	9
tt0023775	7.6	6069
tt0023776	6.1	52
tt0023778	5.9	491
tt0023779	6.7	650
tt0023780	7.1	104
tt0023782	6.2	16
tt0023783	5.6	76
tt0023784	6.6	91
tt0023785	6.6	345
tt0023786	6.4	709
tt0023787	7.0	82
tt0023788	7.4	114
tt0023789	5.9	297
tt0023790	5.9	263
tt0023791	5.0	64
tt0023793	5.9	226
tt0023794	6.5	697
tt0023795	7.5	6
tt0023797	6.4	202
tt0023798	6.6	145
tt0023799	6.7	276
tt0023800	6.3	264
tt0023801	6.7	230
tt0023802	7.0	146
tt0023803	7.1	199
tt0023806	5.4	18
tt0023807	6.0	41
tt0023808	4.7	127
tt0023810	5.7	7
tt0023811	7.1	21
tt0023812	6.4	253
tt0023813	6.7	64
tt0023814	7.0	3411
tt0023815	6.4	5
tt0023816	6.1	147
tt0023817	6.6	473
tt0023818	6.9	299
tt0023819	7.2	328
tt0023820	6.9	59
tt0023821	6.1	20
tt0023824	4.4	16
tt0023825	7.1	2247
tt0023827	5.2	9
tt0023828	7.4	355
tt0023829	4.8	71
tt0023830	5.2	146
tt0023831	5.5	73
tt0023832	5.1	63
tt0023833	5.7	70
tt0023834	5.2	69
tt0023835	5.6	102
tt0023836	6.2	184
tt0023838	6.9	435
tt0023839	6.5	30
tt0023840	6.7	93
tt0023841	7.1	41
tt0023842	6.4	226
tt0023843	6.5	75
tt0023844	6.0	22
tt0023845	5.9	47
tt0023846	6.0	160
tt0023847	6.2	196
tt0023848	5.8	226
tt0023849	6.0	40
tt0023851	5.3	131
tt0023852	4.8	136
tt0023853	4.9	66
tt0023854	7.1	682
tt0023855	6.6	87
tt0023856	6.7	1083
tt0023857	6.4	167
tt0023858	7.8	2311
tt0023859	5.8	61
tt0023860	6.6	127
tt0023865	5.2	6
tt0023866	6.2	21
tt0023870	5.2	41
tt0023871	7.7	1300
tt0023872	6.6	370
tt0023873	6.2	73
tt0023874	7.3	7
tt0023876	5.8	4458
tt0023878	6.3	348
tt0023880	6.0	491
tt0023881	6.0	379
tt0023882	6.7	21
tt0023883	6.5	43
tt0023884	5.4	5
tt0023885	5.4	59
tt0023886	4.8	61
tt0023887	6.6	218
tt0023888	7.3	47
tt0023889	5.4	142
tt0023890	7.2	22
tt0023891	6.3	1292
tt0023893	6.2	272
tt0023894	3.8	16
tt0023895	5.8	6
tt0023896	5.9	137
tt0023897	6.4	66
tt0023898	5.1	9
tt0023899	6.0	375
tt0023900	6.0	176
tt0023902	7.8	441
tt0023904	6.1	49
tt0023906	7.1	65
tt0023908	6.2	12
tt0023909	5.7	116
tt0023911	7.5	1079
tt0023912	6.3	52
tt0023913	7.4	19
tt0023914	3.9	14
tt0023918	6.8	42
tt0023919	6.8	52
tt0023920	7.2	6
tt0023921	5.7	70
tt0023923	6.0	84
tt0023925	5.6	36
tt0023926	6.7	1969
tt0023927	5.3	10
tt0023929	6.7	54
tt0023930	5.5	32
tt0023932	6.3	221
tt0023933	7.1	59
tt0023934	5.3	39
tt0023935	6.0	938
tt0023937	7.3	1206
tt0023938	6.3	353
tt0023939	6.4	248
tt0023940	7.5	5567
tt0023941	6.8	29
tt0023942	6.8	59
tt0023943	7.2	1713
tt0023944	5.4	7
tt0023945	6.0	127
tt0023946	5.5	10
tt0023947	6.4	22
tt0023948	7.5	7460
tt0023949	6.5	266
tt0023950	7.6	1588
tt0023951	6.7	58
tt0023952	5.8	176
tt0023954	5.1	16
tt0023955	6.5	508
tt0023956	6.5	302
tt0023957	5.8	117
tt0023959	4.9	9
tt0023960	6.8	1065
tt0023962	3.7	6
tt0023963	7.4	59
tt0023965	6.1	11
tt0023966	6.9	17
tt0023967	5.5	55
tt0023969	7.8	54806
tt0023970	5.3	73
tt0023971	6.5	45
tt0023973	7.1	1030
tt0023975	7.2	33
tt0023978	5.3	15
tt0023979	6.1	30
tt0023980	6.1	33
tt0023981	7.0	8
tt0023982	6.1	443
tt0023983	5.7	10
tt0023984	6.0	144
tt0023985	6.4	832
tt0023986	7.1	1069
tt0023989	6.9	10
tt0023990	7.0	356
tt0023991	5.3	91
tt0023992	6.7	630
tt0023993	6.6	1187
tt0023996	6.1	108
tt0023997	5.2	12
tt0023998	6.7	53
tt0023999	6.8	13
tt0024000	7.1	37
tt0024001	6.0	64
tt0024002	7.1	14
tt0024005	6.2	755
tt0024006	6.6	545
tt0024008	6.7	1531
tt0024010	6.1	38
tt0024011	6.2	13
tt0024012	6.3	54
tt0024013	5.3	29
tt0024014	6.6	10
tt0024015	5.7	37
tt0024016	7.9	172
tt0024017	6.0	8
tt0024018	5.6	75
tt0024019	4.1	33
tt0024021	5.2	25
tt0024022	5.0	7
tt0024024	6.0	79
tt0024025	6.6	3285
tt0024026	7.3	38
tt0024027	5.8	51
tt0024028	7.6	4734
tt0024029	6.2	83
tt0024031	7.0	53
tt0024032	8.1	170
tt0024034	7.4	10512
tt0024035	5.0	11
tt0024037	6.8	312
tt0024038	2.9	11
tt0024040	6.5	216
tt0024041	6.1	77
tt0024042	5.3	12
tt0024044	6.4	1150
tt0024045	5.8	17
tt0024046	7.1	87
tt0024047	6.1	42
tt0024048	6.1	162
tt0024049	7.0	335
tt0024050	5.5	45
tt0024051	5.8	32
tt0024052	6.7	11
tt0024053	6.6	31
tt0024054	6.2	337
tt0024055	5.9	2185
tt0024056	6.2	34
tt0024057	7.0	332
tt0024058	5.0	11
tt0024059	5.6	55
tt0024060	6.8	10
tt0024062	6.7	302
tt0024063	6.8	54
tt0024065	6.3	61
tt0024067	6.1	1699
tt0024069	7.7	7141
tt0024071	7.1	32
tt0024072	5.0	118
tt0024073	6.9	177
tt0024074	5.8	21
tt0024075	6.3	414
tt0024076	5.4	57
tt0024077	6.8	36
tt0024078	5.7	262
tt0024079	6.2	21
tt0024082	6.4	16
tt0024083	6.9	732
tt0024085	7.1	10
tt0024086	6.4	84
tt0024087	6.0	1333
tt0024088	6.0	24
tt0024089	5.5	22
tt0024090	6.7	656
tt0024091	6.3	7
tt0024092	6.3	446
tt0024093	5.9	7
tt0024097	6.1	146
tt0024099	5.9	42
tt0024100	6.6	432
tt0024102	6.7	71
tt0024103	6.3	55
tt0024104	6.7	127
tt0024105	5.7	12
tt0024107	6.0	13
tt0024108	5.9	67
tt0024109	5.9	68
tt0024110	6.2	10
tt0024113	4.8	13
tt0024114	5.0	9
tt0024115	7.3	2037
tt0024116	4.3	23
tt0024119	5.6	75
tt0024120	7.0	660
tt0024121	5.9	52
tt0024122	6.4	301
tt0024124	5.7	578
tt0024125	6.7	32
tt0024126	5.9	21
tt0024127	5.8	1623
tt0024130	6.8	1315
tt0024132	7.1	8
tt0024133	6.6	16
tt0024136	7.0	35
tt0024137	5.4	73
tt0024138	5.5	31
tt0024139	6.5	229
tt0024141	5.9	90
tt0024142	6.9	9
tt0024144	6.5	539
tt0024148	4.7	20
tt0024149	7.1	7
tt0024150	7.3	80
tt0024151	6.3	470
tt0024152	7.2	225
tt0024154	7.2	159
tt0024155	5.6	176
tt0024156	5.1	8
tt0024157	6.5	155
tt0024158	6.6	27
tt0024159	6.0	30
tt0024160	6.0	286
tt0024161	6.9	149
tt0024162	7.2	256
tt0024163	5.7	39
tt0024166	6.9	2842
tt0024167	5.6	265
tt0024168	5.5	19
tt0024169	6.6	80
tt0024170	6.0	240
tt0024174	5.9	14
tt0024176	4.9	247
tt0024179	6.4	131
tt0024180	6.9	9
tt0024181	6.4	7
tt0024183	7.0	1163
tt0024184	7.7	29359
tt0024185	5.4	14
tt0024187	6.6	240
tt0024188	7.4	7956
tt0024189	5.7	61
tt0024190	6.3	50
tt0024191	6.9	85
tt0024192	4.0	34
tt0024193	6.6	109
tt0024194	5.5	47
tt0024195	5.2	56
tt0024196	7.3	58
tt0024199	5.3	125
tt0024203	7.1	54
tt0024204	4.1	28
tt0024205	6.6	54
tt0024207	4.2	12
tt0024209	5.7	32
tt0024210	6.9	2982
tt0024211	6.4	475
tt0024212	6.5	25
tt0024213	8.0	360
tt0024214	7.1	452
tt0024215	3.6	10
tt0024216	7.9	77594
tt0024217	7.0	60
tt0024218	6.3	20
tt0024219	6.8	134
tt0024221	6.9	188
tt0024222	6.6	334
tt0024223	5.4	10
tt0024224	4.9	62
tt0024226	6.5	13
tt0024227	4.7	7
tt0024228	5.9	35
tt0024231	6.5	24
tt0024232	6.9	177
tt0024233	5.8	19
tt0024235	6.6	22
tt0024236	6.1	162
tt0024237	6.8	17
tt0024238	6.7	1326
tt0024239	7.0	1536
tt0024240	7.4	3717
tt0024241	7.0	31
tt0024243	5.8	39
tt0024245	5.4	78
tt0024247	7.1	53
tt0024249	7.2	87
tt0024250	6.7	19
tt0024251	6.6	24
tt0024252	7.5	1281
tt0024253	7.0	11
tt0024254	6.6	41
tt0024255	6.7	6
tt0024256	5.6	42
tt0024257	6.7	447
tt0024258	6.5	403
tt0024262	7.1	1111
tt0024264	7.2	6262
tt0024266	5.9	127
tt0024267	6.8	52
tt0024269	7.1	218
tt0024270	6.4	21
tt0024271	5.2	15
tt0024274	7.5	28
tt0024275	6.5	46
tt0024276	6.5	135
tt0024277	6.6	8
tt0024279	6.7	441
tt0024280	6.8	39
tt0024281	7.1	90
tt0024283	5.6	13
tt0024285	7.6	1153
tt0024286	5.8	65
tt0024287	5.8	18
tt0024288	6.2	141
tt0024290	7.0	58
tt0024291	6.6	342
tt0024293	5.4	441
tt0024294	4.5	52
tt0024295	4.8	40
tt0024296	5.3	24
tt0024298	7.1	93
tt0024299	6.3	14
tt0024300	5.6	24
tt0024301	5.6	155
tt0024302	7.2	1320
tt0024304	4.5	8
tt0024307	6.5	353
tt0024308	6.3	176
tt0024310	6.5	104
tt0024311	5.9	18
tt0024314	7.0	1372
tt0024315	6.5	11
tt0024316	7.4	1163
tt0024317	5.6	16
tt0024318	7.1	14
tt0024320	5.6	243
tt0024323	6.0	250
tt0024325	6.1	301
tt0024326	6.2	12
tt0024327	6.4	232
tt0024329	6.9	400
tt0024330	6.5	306
tt0024331	6.1	269
tt0024332	6.7	293
tt0024333	6.8	77
tt0024334	7.0	1200
tt0024335	7.2	1052
tt0024336	5.7	44
tt0024337	6.5	36
tt0024339	6.7	414
tt0024340	6.7	34
tt0024342	5.8	5
tt0024344	6.1	49
tt0024345	6.1	18
tt0024346	6.6	16
tt0024348	7.0	87
tt0024349	5.7	7
tt0024351	7.4	67
tt0024352	7.1	95
tt0024353	6.4	2595
tt0024354	6.3	140
tt0024355	6.4	111
tt0024356	6.2	13
tt0024358	6.3	87
tt0024359	6.2	448
tt0024360	6.5	956
tt0024361	7.7	231
tt0024362	2.3	9
tt0024363	5.6	12
tt0024364	6.3	26
tt0024365	6.5	99
tt0024366	6.8	13
tt0024367	5.9	58
tt0024368	6.8	4516
tt0024370	7.7	7
tt0024372	5.1	9
tt0024373	6.2	277
tt0024374	3.1	10
tt0024375	6.6	63
tt0024377	4.0	22
tt0024379	5.8	233
tt0024380	7.1	681
tt0024381	6.2	773
tt0024382	5.7	457
tt0024386	5.3	18
tt0024387	6.4	91
tt0024388	5.9	323
tt0024390	5.6	19
tt0024394	6.2	60
tt0024396	6.6	221
tt0024400	6.0	77
tt0024402	7.1	870
tt0024403	6.1	517
tt0024404	7.4	508
tt0024405	4.9	310
tt0024409	5.8	10
tt0024411	6.8	440
tt0024413	5.2	121
tt0024414	6.6	544
tt0024416	6.8	64
tt0024418	7.5	316
tt0024419	5.3	14
tt0024420	5.5	100
tt0024421	6.2	654
tt0024422	6.4	62
tt0024424	6.3	28
tt0024426	6.6	858
tt0024428	6.7	159
tt0024429	6.4	252
tt0024431	6.4	17
tt0024432	6.2	101
tt0024433	6.3	1369
tt0024434	5.6	32
tt0024435	6.8	879
tt0024436	5.8	639
tt0024438	5.7	12
tt0024440	6.5	291
tt0024441	6.3	47
tt0024442	5.0	23
tt0024443	5.7	112
tt0024444	5.9	101
tt0024445	6.2	30
tt0024446	6.6	716
tt0024448	6.3	144
tt0024449	6.0	66
tt0024450	7.1	1365
tt0024451	6.7	744
tt0024453	7.2	536
tt0024454	5.9	215
tt0024455	6.4	119
tt0024456	5.8	13
tt0024457	5.9	10
tt0024459	8.2	6
tt0024461	7.7	1545
tt0024462	5.9	35
tt0024463	6.1	47
tt0024464	6.1	12
tt0024465	6.8	580
tt0024467	7.6	9
tt0024470	7.2	123
tt0024471	6.6	579
tt0024472	5.3	43
tt0024473	7.1	3604
tt0024475	6.4	690
tt0024476	6.2	535
tt0024477	6.1	282
tt0024479	4.3	15
tt0024480	7.0	319
tt0024481	7.6	7034
tt0024482	4.6	10
tt0024484	6.7	735
tt0024486	6.1	31
tt0024487	5.2	20
tt0024491	4.0	20
tt0024493	6.2	11
tt0024494	5.9	31
tt0024496	6.1	252
tt0024499	6.2	16
tt0024500	5.5	911
tt0024501	6.1	163
tt0024503	5.3	59
tt0024505	6.6	34
tt0024506	5.7	348
tt0024507	6.6	560
tt0024509	6.6	186
tt0024510	4.7	31
tt0024511	6.2	10
tt0024513	6.4	19
tt0024514	6.6	183
tt0024516	5.4	1035
tt0024517	6.3	9
tt0024518	6.6	72
tt0024519	7.2	18
tt0024523	7.0	19
tt0024524	6.2	139
tt0024527	7.2	33
tt0024531	6.9	11
tt0024532	5.1	45
tt0024534	7.2	213
tt0024535	7.2	5
tt0024536	4.8	13
tt0024537	6.4	303
tt0024538	6.4	646
tt0024539	6.5	580
tt0024542	1.6	10
tt0024545	4.2	57
tt0024546	6.8	25
tt0024547	5.2	300
tt0024548	6.3	5262
tt0024549	6.0	362
tt0024550	6.4	24
tt0024551	2.9	9
tt0024553	5.9	137
tt0024554	5.3	824
tt0024555	5.5	196
tt0024558	6.4	11
tt0024559	6.1	140
tt0024560	6.9	398
tt0024561	6.8	502
tt0024562	5.4	10
tt0024563	6.0	94
tt0024564	6.0	55
tt0024567	6.0	8
tt0024568	6.7	25
tt0024569	5.6	142
tt0024570	6.2	124
tt0024571	6.8	9
tt0024573	5.6	45
tt0024574	7.1	49
tt0024576	6.6	19
tt0024577	7.0	12
tt0024578	7.3	1717
tt0024579	6.3	24
tt0024580	6.1	79
tt0024581	6.8	88
tt0024582	7.1	20
tt0024586	6.4	88
tt0024589	5.9	38
tt0024590	6.4	238
tt0024592	5.6	339
tt0024593	5.7	3843
tt0024594	5.9	159
tt0024595	5.4	80
tt0024596	4.2	8
tt0024597	7.1	33
tt0024598	6.8	613
tt0024599	6.5	15
tt0024600	7.5	153
tt0024601	7.6	7670
tt0024602	6.8	12
tt0024605	5.7	334
tt0024608	5.1	20
tt0024609	6.1	213
tt0024610	6.8	732
tt0024611	6.6	14
tt0024613	6.1	214
tt0024615	5.8	195
tt0024616	5.9	206
tt0024617	7.1	1193
tt0024619	6.3	32
tt0024620	6.9	410
tt0024622	5.9	54
tt0024625	5.7	806
tt0024628	4.8	105
tt0024629	6.5	23
tt0024630	6.7	20
tt0024631	6.2	542
tt0024633	6.6	356
tt0024635	6.6	31
tt0024636	6.7	27
tt0024639	7.2	14
tt0024640	7.3	35
tt0024641	7.3	354
tt0024642	6.1	44
tt0024645	5.1	586
tt0024647	5.9	473
tt0024649	6.7	84
tt0024650	5.6	11
tt0024653	6.8	17
tt0024654	6.8	17
tt0024656	6.5	125
tt0024658	6.0	34
tt0024659	6.7	88
tt0024660	7.5	5038
tt0024662	5.4	29
tt0024663	5.6	352
tt0024664	6.5	375
tt0024665	6.0	84
tt0024668	6.7	108
tt0024669	5.8	26
tt0024670	5.2	18
tt0024671	6.3	14
tt0024672	6.8	419
tt0024673	6.0	6
tt0024674	6.4	460
tt0024675	5.9	970
tt0024676	7.0	785
tt0024679	5.7	237
tt0024680	6.9	96
tt0024681	5.1	63
tt0024683	6.3	60
tt0024684	6.8	798
tt0024685	6.7	532
tt0024689	5.9	54
tt0024694	7.2	24
tt0024696	7.1	130
tt0024697	6.8	66
tt0024698	7.3	13
tt0024699	4.8	12
tt0024700	6.3	40
tt0024701	7.0	599
tt0024702	4.8	15
tt0024703	6.1	58
tt0024704	6.8	308
tt0024706	7.1	1076
tt0024710	7.2	347
tt0024714	4.9	7
tt0024718	5.7	6
tt0024720	7.0	43
tt0024721	6.9	698
tt0024722	6.7	39
tt0024723	6.6	11
tt0024724	5.4	41
tt0024727	5.7	2144
tt0024728	6.6	130
tt0024730	6.6	7
tt0024734	6.3	6
tt0024736	6.8	376
tt0024740	5.1	23
tt0024742	6.4	172
tt0024743	7.3	7
tt0024744	5.8	115
tt0024745	5.1	7
tt0024747	6.0	1258
tt0024748	6.7	7
tt0024749	7.0	43
tt0024750	6.7	85
tt0024751	6.6	14
tt0024752	5.1	7
tt0024753	6.2	61
tt0024754	7.0	70
tt0024755	7.2	42
tt0024756	5.6	220
tt0024757	6.1	212
tt0024759	4.7	9
tt0024761	5.1	14
tt0024762	5.8	406
tt0024763	6.8	882
tt0024765	5.6	11
tt0024766	5.3	43
tt0024767	7.1	9
tt0024768	5.5	153
tt0024769	6.5	297
tt0024770	5.9	350
tt0024771	6.1	179
tt0024772	7.5	1779
tt0024773	7.3	223
tt0024774	6.1	25
tt0024775	7.0	289
tt0024777	6.1	79
tt0024779	5.9	321
tt0024780	6.0	26
tt0024781	6.5	189
tt0024782	4.4	155
tt0024783	6.8	42
tt0024784	6.1	24
tt0024785	7.4	942
tt0024786	6.7	383
tt0024787	4.7	443
tt0024789	7.0	32
tt0024791	6.1	18
tt0024792	6.6	948
tt0024793	7.1	441
tt0024794	6.7	51
tt0024795	6.1	30
tt0024796	4.9	114
tt0024797	7.0	8
tt0024799	7.3	50
tt0024800	6.7	420
tt0024801	8.1	31
tt0024803	7.3	7692
tt0024805	5.1	830
tt0024806	6.3	10
tt0024807	6.2	35
tt0024808	5.7	115
tt0024809	6.1	302
tt0024811	6.2	9
tt0024812	6.3	22
tt0024813	5.2	73
tt0024815	5.9	235
tt0024816	6.1	333
tt0024817	6.8	20
tt0024818	5.0	7
tt0024819	6.3	375
tt0024820	6.3	7
tt0024821	5.6	8
tt0024822	6.0	84
tt0024823	5.6	88
tt0024824	6.3	264
tt0024825	5.9	8
tt0024826	5.1	35
tt0024827	6.4	81
tt0024828	5.6	16
tt0024829	5.4	23
tt0024830	7.2	293
tt0024831	7.0	1069
tt0024832	6.0	64
tt0024833	6.2	21
tt0024834	5.2	40
tt0024836	6.2	5
tt0024838	6.4	123
tt0024839	5.0	24
tt0024843	5.6	7
tt0024844	7.8	14180
tt0024845	5.0	25
tt0024847	6.8	6
tt0024848	7.2	49
tt0024850	7.3	188
tt0024851	6.1	210
tt0024852	7.2	5905
tt0024853	7.0	117
tt0024854	6.7	837
tt0024855	6.3	258
tt0024856	5.7	7
tt0024857	6.2	84
tt0024858	5.9	20
tt0024859	7.0	8
tt0024862	6.2	49
tt0024864	5.6	38
tt0024865	7.0	1602
tt0024866	5.4	151
tt0024867	6.2	218
tt0024868	5.9	143
tt0024869	5.7	9
tt0024870	5.9	95
tt0024871	4.8	5
tt0024872	5.3	24
tt0024873	6.4	583
tt0024874	5.8	38
tt0024875	5.8	55
tt0024877	6.5	110
tt0024878	6.7	89
tt0024879	6.3	90
tt0024880	6.3	294
tt0024881	6.4	117
tt0024882	7.1	318
tt0024883	6.4	89
tt0024886	7.1	1556
tt0024888	6.7	56
tt0024889	5.8	105
tt0024890	6.4	824
tt0024891	5.7	25
tt0024892	6.2	151
tt0024893	5.0	69
tt0024894	7.0	9179
tt0024895	6.0	534
tt0024896	6.3	43
tt0024897	6.1	207
tt0024898	5.3	10
tt0024899	4.2	6
tt0024900	6.5	41
tt0024902	5.4	1357
tt0024903	6.7	280
tt0024904	7.3	60
tt0024906	6.3	994
tt0024908	4.9	70
tt0024910	5.7	115
tt0024911	5.5	68
tt0024912	5.6	17
tt0024913	5.0	7
tt0024914	7.3	1979
tt0024915	6.2	464
tt0024916	6.7	884
tt0024917	5.8	76
tt0024920	5.3	64
tt0024921	5.1	66
tt0024922	5.3	58
tt0024923	5.7	69
tt0024924	5.3	71
tt0024925	5.0	63
tt0024926	5.2	61
tt0024927	5.1	60
tt0024928	5.0	114
tt0024929	5.6	59
tt0024930	5.4	66
tt0024932	7.0	294
tt0024933	6.4	263
tt0024934	6.4	38
tt0024936	6.4	66
tt0024939	5.7	163
tt0024941	7.2	158
tt0024942	4.6	27
tt0024943	6.3	10
tt0024945	5.8	91
tt0024946	7.0	338
tt0024947	7.4	199
tt0024949	6.5	8
tt0024950	6.1	34
tt0024951	6.4	658
tt0024952	6.1	103
tt0024955	6.0	69
tt0024956	6.3	58
tt0024958	7.0	660
tt0024960	6.4	365
tt0024961	6.7	1138
tt0024962	6.4	562
tt0024963	6.2	790
tt0024965	6.1	276
tt0024966	7.3	1120
tt0024967	6.0	6
tt0024968	7.1	1818
tt0024969	6.4	423
tt0024970	7.3	79
tt0024971	6.5	17
tt0024972	7.0	11
tt0024977	6.6	288
tt0024978	6.5	127
tt0024979	5.9	73
tt0024981	6.2	190
tt0024984	6.0	38
tt0024985	5.7	26
tt0024986	6.3	22
tt0024989	6.7	954
tt0024991	6.8	3340
tt0024992	6.4	260
tt0024993	6.2	77
tt0024994	5.4	5
tt0024995	6.0	36
tt0024996	6.0	23
tt0024998	7.1	37
tt0024999	5.6	10
tt0025000	6.8	32
tt0025003	6.8	9
tt0025004	7.5	2406
tt0025005	7.5	20
tt0025006	4.7	46
tt0025007	7.2	19
tt0025008	6.9	17
tt0025009	7.0	413
tt0025010	5.9	31
tt0025011	5.4	132
tt0025012	6.7	89
tt0025014	5.9	49
tt0025015	6.4	67
tt0025016	6.6	56
tt0025017	6.0	34
tt0025019	5.8	267
tt0025021	7.4	52
tt0025022	5.9	25
tt0025024	6.3	27
tt0025025	5.9	151
tt0025026	7.2	20
tt0025027	7.5	8
tt0025028	7.1	1789
tt0025029	6.9	190
tt0025030	5.8	19
tt0025031	6.0	268
tt0025032	5.8	40
tt0025034	6.3	401
tt0025035	6.6	66
tt0025036	6.4	62
tt0025037	7.1	1638
tt0025038	6.0	151
tt0025039	6.1	287
tt0025040	6.7	118
tt0025041	5.6	54
tt0025043	6.2	166
tt0025046	6.4	158
tt0025048	6.4	12
tt0025050	6.0	34
tt0025051	6.1	82
tt0025054	4.9	18
tt0025055	7.1	394
tt0025057	6.4	44
tt0025059	6.2	29
tt0025060	6.4	25
tt0025061	6.8	26
tt0025062	7.2	157
tt0025064	6.7	93
tt0025066	5.0	178
tt0025067	5.0	5
tt0025068	6.3	269
tt0025069	6.4	463
tt0025071	7.0	363
tt0025072	4.3	20
tt0025073	6.5	93
tt0025074	5.8	19
tt0025075	3.5	111
tt0025076	6.5	300
tt0025077	6.9	23
tt0025078	6.3	9
tt0025079	5.7	33
tt0025082	4.9	26
tt0025084	5.3	46
tt0025085	6.8	33
tt0025087	6.3	19
tt0025090	3.9	18
tt0025091	6.9	1389
tt0025092	6.7	61
tt0025094	6.7	486
tt0025095	6.3	37
tt0025100	6.8	150
tt0025101	6.8	1321
tt0025102	5.6	12
tt0025103	7.3	29
tt0025110	7.1	9
tt0025111	5.9	19
tt0025114	4.1	30
tt0025115	6.2	35
tt0025116	6.9	13
tt0025117	6.4	435
tt0025118	5.7	153
tt0025119	6.2	217
tt0025121	7.4	167
tt0025123	5.7	18
tt0025124	5.7	630
tt0025125	4.9	28
tt0025126	6.7	719
tt0025127	6.0	8
tt0025128	5.6	16
tt0025129	6.7	1403
tt0025130	7.6	173
tt0025131	7.1	9
tt0025132	6.4	1059
tt0025133	6.1	86
tt0025134	6.2	518
tt0025136	7.3	45
tt0025137	5.0	5
tt0025138	5.9	23
tt0025139	6.8	8
tt0025140	5.3	13
tt0025141	6.0	83
tt0025143	4.5	74
tt0025144	7.0	9
tt0025146	5.3	6
tt0025150	7.5	8
tt0025151	6.6	183
tt0025152	6.3	43
tt0025153	6.9	603
tt0025155	6.2	9
tt0025158	6.5	21
tt0025161	6.6	841
tt0025162	6.7	49
tt0025163	6.5	443
tt0025164	7.5	6815
tt0025165	6.4	131
tt0025166	6.5	64
tt0025167	6.8	5
tt0025169	5.8	411
tt0025170	5.2	122
tt0025171	2.9	7
tt0025172	5.2	64
tt0025173	6.6	1030
tt0025174	5.4	25
tt0025176	6.0	113
tt0025177	5.7	83
tt0025178	6.4	37
tt0025179	6.2	8
tt0025181	6.1	36
tt0025184	6.7	770
tt0025185	7.7	1196
tt0025186	5.2	30
tt0025187	5.0	105
tt0025188	4.8	73
tt0025189	6.8	178
tt0025190	6.2	205
tt0025191	6.4	214
tt0025192	6.1	85
tt0025193	6.0	197
tt0025194	5.4	100
tt0025195	4.7	6
tt0025196	6.7	95
tt0025198	7.2	336
tt0025199	4.8	18
tt0025200	7.3	1395
tt0025201	6.1	18
tt0025202	6.2	169
tt0025203	5.3	15
tt0025204	5.2	229
tt0025206	4.9	89
tt0025207	6.9	54
tt0025210	5.9	23
tt0025211	7.2	963
tt0025212	6.4	9
tt0025213	7.2	296
tt0025214	6.5	396
tt0025215	6.8	13
tt0025217	5.8	52
tt0025219	6.8	237
tt0025220	5.3	21
tt0025221	6.4	99
tt0025222	5.8	142
tt0025223	6.1	140
tt0025226	6.3	525
tt0025227	5.5	1065
tt0025228	7.2	577
tt0025230	5.8	60
tt0025231	5.0	11
tt0025232	5.6	8
tt0025234	6.9	24
tt0025236	5.9	42
tt0025237	5.5	22
tt0025238	6.3	810
tt0025239	6.8	101
tt0025240	6.4	15
tt0025241	6.3	9
tt0025244	6.2	24
tt0025245	7.2	11
tt0025247	7.0	5
tt0025248	7.1	180
tt0025249	7.9	212
tt0025250	6.9	449
tt0025251	7.0	681
tt0025254	6.5	401
tt0025256	6.1	118
tt0025258	6.1	15
tt0025259	5.7	34
tt0025260	5.8	117
tt0025261	7.8	6
tt0025262	4.9	43
tt0025263	6.2	768
tt0025264	6.5	34
tt0025267	6.3	189
tt0025268	7.1	149
tt0025269	6.2	61
tt0025270	5.2	116
tt0025271	4.9	257
tt0025272	6.6	991
tt0025273	6.3	850
tt0025274	5.2	102
tt0025279	6.1	22
tt0025281	6.4	8
tt0025282	6.1	28
tt0025283	5.9	35
tt0025284	6.2	114
